ID_cliente,churn,genero,senior,parceiro,dependentes,tempo_permanencia,servico_telefone,multiplas_linhas,servico_internet,seguranca_online,backup_online,protecao_dispositivo,suporte_tecnico,streaming_TV,streaming_filmes,contrato,fatura_online,metodo_pagamento,gastos_diarios,gastos_mensais,gastos_totais
1591-NFNLQ,1,0,0,0,0,51,1,1,Fibra Óptica,0,0,1,0,0,0,Mensal,0,Cartão de crédito,2.6666666666666665,80.0,4242.35
1591-XWLGB,0,1,0,1,0,71,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6616666666666667,19.85,1379.6
1596-BBVTG,1,0,0,0,0,35,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,0,Cartão de crédito,2.5116666666666663,75.35,2636.05
1596-OQSPS,0,1,0,0,0,11,1,0,DSL,0,1,0,0,0,0,Mensal,0,Cheque eletrônico,1.7033333333333334,51.1,531.15
1597-FZREH,1,1,0,0,0,2,1,0,DSL,0,0,1,1,1,1,Mensal,0,Cheque eletrônico,2.546666666666667,76.4,160.8
1597-LHYNC,1,1,1,0,0,26,1,1,Fibra Óptica,1,1,0,0,0,1,Mensal,1,Cheque eletrônico,3.1666666666666665,95.0,2497.2
1599-EAHXY,0,0,0,1,1,60,1,1,Não,0,0,0,0,0,0,Um ano,0,Cartão de crédito,0.7983333333333333,23.95,1506.4
1599-MMYRQ,0,0,0,1,1,62,1,0,Fibra Óptica,1,1,0,0,0,0,Um ano,1,Cartão de crédito,2.7150000000000003,81.45,4983.05
1600-DILPE,0,1,0,0,0,12,1,0,DSL,0,0,0,0,0,0,Mensal,1,Transferência bancária,1.5,45.0,524.35
1602-IJQQE,1,1,0,0,0,4,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,2.5116666666666663,75.35,338.1
1608-GMEWB,0,0,1,0,0,45,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Transferência bancária,3.1300000000000003,93.9,4200.25
1612-EOHDH,1,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,1.505,45.15,45.15
1614-JBEBI,0,1,0,0,0,8,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.69,20.7,137.6
1618-CFHME,1,1,0,0,0,2,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.5300000000000002,75.9,143.35
1619-YWUBB,0,1,0,1,0,68,1,1,Não,0,0,0,0,0,0,Dois anos,1,Cartão de crédito,0.8316666666666667,24.95,1614.9
1621-YNCJH,0,1,0,1,0,36,1,1,Fibra Óptica,1,1,1,1,0,1,Dois anos,1,Cartão de crédito,3.5349999999999997,106.05,3834.4
1622-HSHSF,0,1,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6516666666666667,19.55,19.55
1623-NLDOT,1,1,0,1,0,42,0,0,DSL,0,1,0,1,0,0,Um ano,0,Cheque,1.1183333333333332,33.55,1445.3
1624-NALOJ,1,0,1,0,0,5,1,1,Fibra Óptica,0,1,0,0,0,1,Mensal,1,Cheque eletrônico,2.993333333333333,89.8,502.6
1624-WOIWJ,1,1,0,0,0,10,1,0,Fibra Óptica,1,0,0,0,1,0,Mensal,1,Cheque,2.8233333333333333,84.7,832.05
1625-JAIIY,1,1,0,1,1,68,1,1,Fibra Óptica,0,0,0,0,1,0,Um ano,1,Cheque eletrônico,2.7666666666666666,83.0,5685.8
1626-ERCMM,1,0,1,1,0,20,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.1516666666666664,94.55,1899.65
1627-AFWVJ,0,1,0,0,0,29,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6466666666666666,19.4,554.25
1628-BIZYP,0,0,0,0,0,1,1,0,Fibra Óptica,0,1,0,0,0,1,Mensal,1,Cheque eletrônico,2.8333333333333335,85.0,85.0
1629-DQQVB,0,1,0,0,0,14,1,0,DSL,1,0,0,0,0,0,Mensal,0,Transferência bancária,1.6700000000000002,50.1,709.5
1635-FJFCC,0,1,0,0,0,5,1,0,DSL,0,0,0,0,0,0,Mensal,1,Cartão de crédito,1.4683333333333333,44.05,202.15
1635-HDGFT,0,1,0,0,1,19,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6833333333333333,20.5,398.55
1635-NZATJ,0,0,1,1,0,71,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.8483333333333333,25.45,1789.65
1636-NTNCO,0,0,1,0,0,4,0,0,DSL,0,1,0,0,1,1,Mensal,1,Cartão de crédito,1.6983333333333335,50.95,207.35
1640-PLFMP,0,1,0,0,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.341666666666667,70.25,70.25
1641-BYBTK,0,0,0,0,1,6,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6733333333333333,20.2,98.35
1641-RQDAY,0,1,1,1,1,32,1,1,Fibra Óptica,0,1,0,0,1,1,Mensal,1,Cheque eletrônico,3.3466666666666667,100.4,3217.65
1642-HMARX,0,1,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Dois anos,1,Cheque eletrônico,3.0566666666666666,91.7,6424.7
1644-IRKSF,1,1,0,1,1,33,1,0,Fibra Óptica,0,0,1,0,1,1,Um ano,1,Cheque eletrônico,3.1266666666666665,93.8,3124.5
1656-DRSMG,0,1,0,0,0,63,1,1,Fibra Óptica,0,1,1,1,1,1,Mensal,1,Cartão de crédito,3.6616666666666666,109.85,7002.95
1657-DYMBM,0,0,0,1,0,53,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6633333333333333,19.9,1110.05
1658-BYGOY,1,0,1,0,0,18,1,1,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,3.1816666666666666,95.45,1752.55
1658-TJVOA,0,1,1,0,0,6,1,0,Fibra Óptica,1,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.4699999999999998,74.1,450.9
1658-XUHBX,0,1,1,1,1,59,1,1,Fibra Óptica,0,0,1,0,0,1,Mensal,1,Cartão de crédito,2.9583333333333335,88.75,5348.65
1660-HSOOQ,1,0,0,0,0,1,1,0,DSL,0,0,1,0,0,0,Mensal,1,Cheque,1.655,49.65,49.65
1661-CZBAU,0,0,0,0,0,48,1,1,DSL,1,0,0,1,0,1,Um ano,1,Transferência bancária,2.365,70.95,3629.2
1663-MHLHE,0,0,0,0,0,1,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.64,19.2,19.2
1666-JXLKU,0,1,0,0,0,37,1,1,Fibra Óptica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,3.335,100.05,3810.55
1666-JZPZT,0,0,0,0,0,27,1,1,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.6333333333333333,49.0,1291.35
1670-SVOWZ,1,1,0,1,1,14,1,0,Fibra Óptica,0,1,0,1,0,1,Mensal,1,Cartão de crédito,2.9883333333333337,89.65,1208.35
1676-MQAOA,0,0,0,0,0,72,1,0,DSL,1,1,1,1,1,0,Dois anos,1,Transferência bancária,2.503333333333333,75.1,5336.35
1678-FYZOW,1,1,0,0,0,3,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.646666666666667,79.4,244.65
1679-JRFBR,0,1,0,1,1,70,1,1,Fibra Óptica,1,1,1,0,1,1,Um ano,1,Cartão de crédito,3.605,108.15,7930.55
1680-VDCWW,0,0,0,1,0,12,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.66,19.8,202.25
1682-VCOIO,0,0,0,0,0,23,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6816666666666666,20.45,481.1
1684-FLBGS,0,1,0,1,1,23,1,1,DSL,0,1,0,1,1,0,Mensal,1,Cartão de crédito,2.316666666666667,69.5,1652.1
1685-BQULA,0,1,0,0,0,40,1,1,Fibra Óptica,0,1,1,0,1,0,Mensal,1,Transferência bancária,3.1133333333333337,93.4,3756.4
1685-VAYJF,0,0,0,0,0,11,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cartão de crédito,1.5066666666666668,45.2,492.0
1686-STUHN,0,0,0,0,0,42,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.66,19.8,849.9
1689-MRZQR,1,0,0,1,1,34,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,0,Cheque eletrônico,2.61,78.3,2564.3
1689-YQBYY,0,1,0,0,1,12,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.5533333333333332,76.6,893.0
1696-HXOWK,0,1,0,1,0,71,1,1,Fibra Óptica,1,1,0,0,1,0,Um ano,0,Cheque,3.1883333333333335,95.65,6856.95
1696-MZVAU,0,0,0,1,1,39,0,0,DSL,0,0,0,0,0,0,Um ano,1,Cartão de crédito,0.8416666666666667,25.25,947.75
1697-BCSHV,0,1,0,1,1,58,1,1,DSL,0,1,0,0,1,0,Mensal,1,Transferência bancária,2.2266666666666666,66.8,3970.4
1697-LYYYX,0,1,0,1,1,61,1,0,Não,0,0,0,0,0,0,Um ano,0,Cartão de crédito,0.6366666666666667,19.1,1143.8
1697-NVVGY,0,0,1,1,0,19,1,0,DSL,1,0,1,0,1,0,Mensal,0,Transferência bancária,2.2133333333333334,66.4,1286.05
1698-XFZCI,0,0,0,0,0,61,1,1,Fibra Óptica,1,1,1,0,1,1,Um ano,1,Cheque eletrônico,3.591666666666667,107.75,6521.9
1699-HPSBG,1,0,0,0,0,12,1,0,DSL,0,0,0,1,1,0,Um ano,1,Cheque eletrônico,1.9933333333333332,59.8,727.8
1699-TLDLZ,0,1,0,1,1,16,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6566666666666666,19.7,301.55
1699-UOTXU,0,0,0,0,0,60,1,0,DSL,1,1,1,0,0,0,Dois anos,0,Cheque eletrônico,2.0466666666666664,61.4,3638.25
1702-CCFNJ,0,0,0,1,0,52,1,1,DSL,0,1,0,1,0,0,Mensal,0,Transferência bancária,2.045,61.35,3169.55
1703-MGIAB,0,1,0,0,0,17,1,1,DSL,0,0,1,1,1,0,Mensal,1,Cheque,2.3,69.0,1108.0
1704-NRWYE,1,1,1,0,0,9,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.695,80.85,751.65
1705-GUHPV,0,1,0,0,0,63,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.8066666666666666,24.2,1618.2
1707-HABPF,0,1,1,0,0,46,1,0,Fibra Óptica,0,1,1,0,1,0,Um ano,1,Transferência bancária,3.0433333333333334,91.3,4126.35
1708-PBBOA,0,1,0,0,0,42,0,0,DSL,1,1,1,1,0,1,Um ano,1,Cheque eletrônico,1.825,54.75,2348.45
1709-EJDOX,0,1,0,1,1,47,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6583333333333333,19.75,948.9
1710-RCXUS,0,0,0,1,0,51,1,1,Fibra Óptica,0,1,0,0,0,1,Um ano,1,Cartão de crédito,3.0116666666666663,90.35,4614.55
1716-LSAMB,0,0,0,1,1,45,1,0,DSL,1,0,0,1,0,0,Dois anos,0,Transferência bancária,1.8216666666666665,54.65,2553.7
1722-LDZJS,0,0,0,1,1,53,1,0,Não,0,0,0,0,0,0,Um ano,0,Cartão de crédito,0.6733333333333333,20.2,1068.15
1723-HKXJQ,1,0,0,0,0,42,1,1,Fibra Óptica,0,1,0,0,1,1,Mensal,1,Cheque eletrônico,3.3916666666666666,101.75,4273.45
1724-BQUHA,1,0,1,0,0,5,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Cheque eletrônico,2.9833333333333334,89.5,477.7
1724-IQWNM,0,0,0,0,1,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6433333333333333,19.3,19.3
1725-IQNIY,1,0,0,1,0,54,1,0,Fibra Óptica,1,1,1,1,1,1,Dois anos,0,Transferência bancária,3.658333333333333,109.75,6110.2
1725-MIMXW,1,0,0,0,1,1,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.6483333333333333,19.45,19.45
1728-BQDMA,0,1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,1.4816666666666667,44.45,82.7
1728-CXQBE,0,0,1,1,0,64,1,1,Fibra Óptica,0,1,1,0,0,1,Mensal,1,Cheque eletrônico,3.1416666666666666,94.25,6081.4
1729-VLAZJ,0,1,0,0,1,10,0,0,DSL,1,1,0,1,0,0,Um ano,0,Cheque,1.3416666666666666,40.25,411.45
1730-VFMWO,0,1,0,1,0,34,1,0,DSL,0,0,0,1,0,0,Mensal,0,Transferência bancária,1.6733333333333333,50.2,1815.3
1730-ZMAME,0,1,1,0,0,32,1,0,Fibra Óptica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,2.65,79.5,2665.0
1731-TVIUK,1,1,0,0,0,4,1,1,Fibra Óptica,0,1,0,1,0,1,Mensal,1,Cheque eletrônico,3.1166666666666667,93.5,362.2
1732-FEKLD,0,1,0,0,0,54,1,1,Fibra Óptica,0,1,1,0,1,0,Um ano,1,Transferência bancária,3.158333333333333,94.75,5121.75
1732-VHUBQ,1,1,1,1,1,47,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,0,Transferência bancária,2.3516666666666666,70.55,3309.25
1734-ZMNTZ,0,1,0,1,1,11,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.8333333333333334,25.0,300.7
1735-XMJVH,0,0,0,1,1,8,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.645,19.35,152.6
1740-CSDJP,1,0,0,0,0,1,0,0,DSL,0,0,0,0,0,1,Mensal,1,Transferência bancária,1.175,35.25,35.25
1741-WTPON,0,0,0,1,1,56,1,1,Fibra Óptica,1,1,1,1,1,1,Dois anos,0,Cheque,3.8616666666666664,115.85,6567.9
1744-JHKYS,0,1,0,1,0,34,1,1,Não,0,0,0,0,0,0,Mensal,0,Cheque eletrônico,0.8233333333333334,24.7,780.2
1746-TGTWV,0,0,0,1,0,1,1,0,Fibra Óptica,0,0,1,0,0,0,Mensal,0,Cartão de crédito,2.5116666666666663,75.35,75.35
1750-CSKKM,1,0,0,0,1,9,1,0,DSL,0,0,0,0,1,0,Mensal,0,Cheque eletrônico,1.845,55.35,449.75
1751-NCDLI,0,0,1,1,0,46,1,1,Fibra Óptica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,3.295,98.85,4564.9
1752-OZXFY,0,0,0,1,0,60,1,0,DSL,1,0,0,0,1,0,Um ano,1,Cheque,1.9933333333333332,59.8,3561.15
1754-GKYPY,0,0,1,1,0,22,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,1,Transferência bancária,2.9916666666666667,89.75,1938.9
1755-FZQEC,0,0,0,0,0,39,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6633333333333333,19.9,791.15
1755-RMCXH,0,0,0,1,1,2,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6766666666666666,20.3,40.25
1757-TCATG,0,0,0,1,1,35,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.6683333333333333,20.05,746.75
1760-CAZHT,0,0,0,0,1,25,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6933333333333334,20.8,460.2
1761-AEZZR,1,0,0,0,0,1,1,0,Fibra Óptica,0,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.6516666666666664,79.55,79.55
1763-KUAAW,0,1,1,0,0,18,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.6783333333333333,20.35,369.6
1763-WQFUK,0,0,0,0,0,3,1,0,DSL,0,0,0,1,0,0,Mensal,1,Cheque,1.6833333333333333,50.5,147.75
1764-VUUMT,0,0,0,0,1,66,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6649999999999999,19.95,1269.1
1766-GKNMI,0,0,0,0,0,29,1,1,Fibra Óptica,0,0,0,0,0,1,Mensal,1,Cheque eletrônico,2.83,84.9,2516.2
1767-CJKBA,0,0,0,0,0,66,1,1,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.8366666666666667,25.1,1697.7
1767-TGTKO,0,1,0,1,1,8,1,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,1.5150000000000001,45.45,411.75
1768-HNVGJ,0,1,1,0,0,45,1,1,DSL,1,0,0,1,0,1,Mensal,1,Cheque eletrônico,2.335,70.05,3062.45
1768-ZAIFU,1,1,1,0,0,1,0,0,DSL,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,0.84,25.2,25.2
1769-GRUIK,0,1,0,0,0,18,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.3699999999999997,71.1,1247.75
1771-OADNZ,1,0,1,1,0,29,1,1,Fibra Óptica,0,1,1,0,0,1,Mensal,1,Cheque eletrônico,3.1966666666666668,95.9,2745.2
1775-KWJKQ,0,0,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Dois anos,0,Cartão de crédito,2.9949999999999997,89.85,6562.9
1776-SPBWV,0,1,0,1,1,34,1,0,Não,0,0,0,0,0,0,Um ano,1,Transferência bancária,0.67,20.1,682.1
1777-JYQPJ,0,0,0,0,0,2,0,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,0.81,24.3,38.45
1779-PWPMG,0,1,1,1,0,72,1,1,Fibra Óptica,1,1,1,1,1,1,Dois anos,1,Transferência bancária,3.8216666666666668,114.65,8333.95
1784-BXEFA,0,1,0,0,0,10,1,0,Não,0,0,0,0,0,0,Mensal,1,Cheque,0.685,20.55,187.35
1784-EZDKJ,0,0,0,1,0,51,1,1,Fibra Óptica,0,1,1,0,1,1,Um ano,1,Transferência bancária,3.56,106.8,5498.8
1785-BPHTP,0,0,0,1,1,28,1,0,Fibra Óptica,0,0,1,0,1,0,Mensal,0,Cheque eletrônico,2.8483333333333336,85.45,2289.9
1790-NESIO,0,1,0,0,0,13,1,0,Não,0,0,0,0,0,0,Dois anos,1,Cheque,0.6799999999999999,20.4,261.3
1791-PQHBB,0,1,0,0,1,2,1,0,DSL,1,0,0,0,0,1,Mensal,1,Cartão de crédito,2.04,61.2,125.95
1792-UXAFY,1,1,1,0,0,17,1,0,Fibra Óptica,0,1,1,0,1,0,Mensal,1,Cheque eletrônico,2.9716666666666667,89.15,1496.9
1794-HBQTJ,1,1,0,0,0,1,1,0,DSL,1,0,0,0,0,0,Mensal,1,Cartão de crédito,1.62,48.6,48.6
1794-SWWKL,0,0,0,1,1,15,1,1,DSL,0,0,1,1,0,0,Mensal,1,Transferência bancária,1.9883333333333333,59.65,867.1
1796-JANOW,0,1,0,0,0,2,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6649999999999999,19.95,38.15
1803-BGNBD,0,1,0,0,0,12,1,0,DSL,0,1,0,1,0,0,Mensal,1,Cheque eletrônico,1.8099999999999998,54.3,654.5
1809-DMJHQ,1,1,0,0,1,5,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cheque,1.5333333333333334,46.0,221.7
1810-BOHSY,0,0,0,1,0,51,1,1,Fibra Óptica,1,1,0,0,0,1,Um ano,1,Cartão de crédito,3.2133333333333334,96.4,4911.05
1810-MVMAI,0,0,0,1,1,30,1,1,DSL,1,1,1,1,0,0,Mensal,0,Cheque eletrônico,2.253333333333333,67.6,2000.2
1813-JLKWR,0,1,0,1,1,64,1,0,Não,0,0,0,0,0,0,Um ano,0,Transferência bancária,0.66,19.8,1336.65
1813-JYWTO,0,1,0,1,0,72,1,1,Fibra Óptica,1,0,0,0,0,0,Dois anos,0,Transferência bancária,2.6816666666666666,80.45,5737.6
1814-DKOLC,0,1,0,0,0,5,1,1,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.8483333333333333,25.45,134.75
1814-WFGVS,0,0,0,1,1,72,0,0,DSL,1,0,1,1,1,0,Dois anos,0,Cheque,1.63,48.9,3527.0
1816-FLZDK,0,0,0,0,0,1,0,0,DSL,0,0,0,1,0,0,Mensal,0,Cheque,0.9716666666666666,29.15,29.15
1818-ESQMW,0,1,0,0,0,27,1,0,Fibra Óptica,0,0,1,1,0,1,Mensal,1,Cheque eletrônico,2.9733333333333336,89.2,2383.6
1820-DJFPH,0,1,0,1,1,72,1,1,Não,0,0,0,0,0,0,Dois anos,1,Transferência bancária,0.8016666666666666,24.05,1709.15
1820-TQVEV,1,0,0,0,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.3183333333333334,69.55,69.55
1821-BUCWY,0,0,0,0,0,30,1,0,DSL,1,0,1,0,0,0,Dois anos,1,Cheque,1.855,55.65,1653.85
1830-GGFNM,0,0,0,1,1,65,1,1,Fibra Óptica,1,1,1,1,0,0,Dois anos,0,Cartão de crédito,3.1516666666666664,94.55,6078.75
1830-IPXVJ,0,1,0,1,1,61,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cartão de crédito,0.6583333333333333,19.75,1311.6
1832-PEUTS,0,0,0,1,1,62,1,1,Fibra Óptica,0,0,1,0,1,0,Dois anos,1,Cartão de crédito,2.9699999999999998,89.1,5411.65
1833-TCXKK,0,0,0,1,0,45,1,1,Fibra Óptica,0,1,1,0,1,1,Mensal,1,Transferência bancária,3.591666666666667,107.75,4882.8
1833-VGRUM,1,1,1,0,0,1,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.4733333333333336,74.2,74.2
1834-ABKHQ,0,1,0,1,1,52,1,0,DSL,0,0,1,0,0,0,Um ano,1,Transferência bancária,1.6983333333333335,50.95,2610.65
1834-WULEG,0,0,0,1,1,24,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.675,20.25,439.75
1837-YQUCE,0,1,0,0,0,70,0,0,DSL,1,0,1,1,1,1,Dois anos,1,Transferência bancária,1.945,58.35,4214.25
1839-FBNFR,0,1,0,1,1,39,1,0,Não,0,0,0,0,0,0,Dois anos,1,Transferência bancária,0.6616666666666667,19.85,854.8
1839-UMACK,0,0,0,0,0,42,1,1,Não,0,0,0,0,0,0,Um ano,0,Cheque eletrônico,0.8350000000000001,25.05,949.85
1840-BIUOG,0,0,0,0,0,20,1,1,DSL,0,1,0,1,1,0,Um ano,1,Cheque eletrônico,2.29,68.7,1416.2
1841-YSJGV,0,0,0,1,0,72,1,1,Fibra Óptica,1,1,0,1,1,1,Dois anos,1,Cartão de crédito,3.665,109.95,7852.4
1842-EZJMK,1,0,0,1,1,50,1,1,Fibra Óptica,0,1,0,1,1,1,Mensal,0,Cheque eletrônico,3.4566666666666666,103.7,5071.05
1843-TLSGD,0,1,0,1,1,13,1,0,Não,0,0,0,0,0,0,Dois anos,0,Cheque,0.6950000000000001,20.85,272.35
1845-CSBRZ,0,1,1,1,1,22,1,1,Fibra Óptica,0,0,0,0,1,0,Mensal,0,Transferência bancária,2.8449999999999998,85.35,1961.6
1845-ZLLIG,0,0,0,0,0,1,1,0,DSL,0,1,0,0,0,0,Mensal,1,Cheque,1.6716666666666666,50.15,50.15
1846-XWOQN,1,1,1,0,0,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.3383333333333334,70.15,70.15
1848-LBZHY,0,1,0,1,0,7,1,0,DSL,1,0,0,0,0,0,Mensal,1,Transferência bancária,1.6766666666666665,50.3,355.1
1849-RJYIG,0,1,0,0,0,8,1,0,DSL,1,0,0,0,1,0,Mensal,1,Cheque eletrônico,2.0,60.0,487.75
1850-AKQEP,0,0,0,0,1,8,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6783333333333333,20.35,178.7
1852-QSWCD,0,0,0,1,1,64,1,1,Não,0,0,0,0,0,0,Dois anos,1,Cheque,0.8266666666666667,24.8,1514.85
1852-XEMDW,0,0,0,0,0,22,1,1,DSL,1,1,1,0,0,0,Mensal,0,Cheque,2.1683333333333334,65.05,1427.55
1853-ARAAQ,0,1,0,0,0,26,0,0,DSL,0,0,1,0,1,1,Mensal,1,Cartão de crédito,1.6783333333333335,50.35,1277.5
1853-UDXBW,1,0,0,1,1,1,1,0,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.3333333333333335,70.0,70.0
1855-AGAWH,0,0,0,1,0,31,1,0,Fibra Óptica,0,0,1,0,1,1,Um ano,1,Cheque eletrônico,3.1266666666666665,93.8,2939.8
1855-CFULU,0,1,1,0,0,4,1,0,Não,0,0,0,0,0,0,Mensal,0,Cheque,0.6683333333333333,20.05,91.45
1862-QRWPE,0,1,0,1,1,48,1,0,Não,0,0,0,0,0,0,Dois anos,0,Transferência bancária,0.6883333333333332,20.65,1057.0
1862-SKORY,1,1,1,1,0,40,0,0,DSL,0,1,0,0,1,0,Mensal,1,Cheque eletrônico,1.3099999999999998,39.3,1637.4
1866-DIOQZ,0,1,0,1,0,71,0,0,DSL,1,1,1,1,1,1,Um ano,0,Transferência bancária,2.2266666666666666,66.8,4689.15
1866-NXPSP,0,1,0,0,0,36,1,0,DSL,1,1,1,1,0,1,Um ano,1,Cheque,2.518333333333333,75.55,2680.15
1866-OBPNR,0,0,0,1,1,1,1,0,Fibra Óptica,0,1,0,0,0,0,Mensal,0,Cartão de crédito,2.4866666666666664,74.6,74.6
1866-RZZQS,1,0,1,0,0,41,1,1,Fibra Óptica,0,0,1,0,1,1,Mensal,1,Cheque eletrônico,3.2800000000000002,98.4,4187.75
1866-ZSLJM,0,0,0,0,0,21,1,0,Não,0,0,0,0,0,0,Mensal,0,Cartão de crédito,0.6833333333333333,20.5,402.85
1867-BDVFH,1,0,0,1,1,11,1,1,Fibra Óptica,0,0,0,0,0,0,Mensal,1,Cheque eletrônico,2.478333333333333,74.35,834.2
1867-TJHTS,0,1,0,0,0,58,1,1,Fibra Óptica,1,0,0,0,0,0,Mensal,1,Transferência bancária,2.6599999999999997,79.8,4526.85
1871-MOWRM,1,0,0,1,0,12,1,0,Fibra Óptica,1,0,0,1,0,0,Mensal,0,Transferência bancária,2.695,80.85,866.45
1872-EBWSC,0,1,0,0,0,29,1,0,Não,0,0,0,0,0,0,Um ano,0,Cheque,0.6783333333333333,20.35,617.35
1875-QIVME,1,1,0,1,0,2,1,1,Fibra Óptica,0,0,1,1,1,1,Mensal,1,Cheque eletrônico,3.48,104.4,242.8
1877-HKBQX,0,1,0,0,0,11,1,0,DSL,1,0,0,1,0,0,Um ano,1,Cheque,1.82,54.6,617.85
1891-FZYSA,1,0,1,1,0,69,1,1,Fibra Óptica,0,1,0,0,1,0,Mensal,1,Cheque eletrônico,2.9983333333333335,89.95,6143.15
1891-QRQSA,0,0,1,1,1,64,1,1,Fibra Óptica,1,0,1,1,1,1,Dois anos,1,Transferência bancária,3.7199999999999998,111.6,7099.0
1891-UAWWU,1,1,1,1,0,20,1,1,Fibra Óptica,0,0,1,0,1,0,Mensal,0,Cheque eletrônico,3.0266666666666664,90.8,1951.0
1894-IGFSG,1,1,0,0,0,22,1,0,Fibra Óptica,0,0,0,0,1,1,Mensal,0,Cheque eletrônico,2.975,89.25,1907.85
1895-QTKDO,0,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensal,0,Cartão de crédito,1.465,43.95,43.95
1897-OKVMW,0,1,0,1,1,64,1,1,DSL,1,1,1,1,1,1,Dois anos,1,Cheque,3.02,90.6,5817.45
1897-RCFUM,0,1,0,1,1,39,1,1,Não,0,0,0,0,0,0,Um ano,1,Cheque,0.8066666666666666,24.2,914.6
1898-JSNDC,0,1,0,0,0,39,1,0,DSL,0,1,0,0,1,0,Um ano,1,Cartão de crédito,1.9533333333333334,58.6,2224.5
